author_id,name,institution,publications,orcid,degree
https://openalex.org/A5026913547,S. Monstrey,Ghent University Hospital,1,,99
https://openalex.org/A5000920875,Joz Motmans,Ghent University,1,https://orcid.org/0000-0001-7643-4153,99
https://openalex.org/A5073823346,Leena Nahata,The Ohio State University,1,https://orcid.org/0000-0003-3899-2642,99
https://openalex.org/A5080379823,Timo O. Nieder,Universität Hamburg,1,https://orcid.org/0000-0003-3052-5169,99
https://openalex.org/A5070617032,Sari L. Reisner,Harvard University,2,https://orcid.org/0000-0001-7868-4746,103
https://openalex.org/A5029869474,Christina Richards,Regent's University London,1,https://orcid.org/0000-0002-6682-7671,99
https://openalex.org/A5091435805,Loren S. Schechter,Rush University Medical Center,1,https://orcid.org/0000-0002-1608-9594,99
https://openalex.org/A5058543746,Vin Tangpricha,Emory University,1,https://orcid.org/0000-0002-4021-5853,99
https://openalex.org/A5091071659,Amy C. Tishelman,Boston College,1,https://orcid.org/0000-0002-1467-1732,99
https://openalex.org/A5066508666,M.A.A. van Trotsenburg,Universitätsklinikum St. Pölten,1,,99
https://openalex.org/A5048147000,Sam Winter,Curtin University,1,https://orcid.org/0000-0002-9996-0487,99
https://openalex.org/A5012948503,Kelly Ducheny,Howard Brown Health Center,1,https://orcid.org/0000-0002-6895-1844,99
https://openalex.org/A5067186151,Noah S. Adams,University of Toronto,1,https://orcid.org/0000-0002-8354-0293,99
https://openalex.org/A5039001944,T. M. Adrián,Academia Nacional de Medicina Venezuela,1,,99
https://openalex.org/A5074502336,Luke R. Allen,"University of Nevada, Las Vegas",1,https://orcid.org/0000-0001-5420-2992,99
https://openalex.org/A5082306962,David Azul,La Trobe University,1,https://orcid.org/0000-0002-9181-8582,99
https://openalex.org/A5015622122,Harjit Bagga,Monash Health,1,,99
https://openalex.org/A5046218683,Koray Başar,Hacettepe University,1,https://orcid.org/0000-0003-4798-5305,99
https://openalex.org/A5066328452,D. S. Bathory,,1,,99
https://openalex.org/A5076283159,Javier Belinky,El Hospital General de Agudos Carlos G. Durand,1,,99
https://openalex.org/A5007199333,Dianne Berg,Corewell Health Blodgett Hospital,1,https://orcid.org/0000-0001-7000-3416,99
https://openalex.org/A5020191847,Jens U. Berli,Oregon Health & Science University,1,https://orcid.org/0000-0003-1796-9443,99
https://openalex.org/A5026934714,Rachel Bluebond‐Langner,NYU Langone Health,1,https://orcid.org/0000-0002-7305-8970,99
https://openalex.org/A5046977837,Mark‐Bram Bouman,Vrije Universiteit Amsterdam,1,https://orcid.org/0000-0002-4245-783X,99
https://openalex.org/A5087284690,Marci Bowers,Mills Peninsula Health Services,1,,99
https://openalex.org/A5112862210,P. Brassard,Université de Montréal,1,,99
https://openalex.org/A5033192967,Jack Byrne,University of Waikato,1,,99
https://openalex.org/A5063099803,Luis Pérez Capitán,,1,https://orcid.org/0000-0002-8410-0417,99
https://openalex.org/A5050509453,C. J. Cargill,Film Independent,1,,99
https://openalex.org/A5008661400,Jeremi M. Carswell,Harvard University,1,https://orcid.org/0000-0003-3124-1344,99
https://openalex.org/A5016321826,Sand C. Chang,Independent Sector,1,https://orcid.org/0000-0003-4525-6897,99
https://openalex.org/A5031349678,Gayathri Chelvakumar,The Ohio State University,1,,99
https://openalex.org/A5040226907,Trevor Corneil,University of British Columbia,1,https://orcid.org/0000-0003-0717-2166,99
https://openalex.org/A5057951889,Katharine B. Dalke,Pennsylvania State University,1,,99
https://openalex.org/A5054534280,Griet De Cuypere,Ghent University Hospital,1,https://orcid.org/0000-0002-0866-8991,99
https://openalex.org/A5060711879,Elma De Vries,Nelson Mandela University,1,https://orcid.org/0000-0001-6041-5919,99
https://openalex.org/A5089298275,Martin den Heijer,Vrije Universiteit Amsterdam,1,https://orcid.org/0000-0003-3620-5617,99
https://openalex.org/A5067170498,Holly Devor,University of Victoria,1,https://orcid.org/0000-0001-9037-5663,99
https://openalex.org/A5078606225,Cecilia Dhejne,Karolinska Institutet,1,https://orcid.org/0000-0003-1743-9012,99
https://openalex.org/A5037407142,A. D’Marco,College of The Bahamas,1,,99
https://openalex.org/A5004334297,E. Kale Edmiston,University of Pittsburgh,1,https://orcid.org/0000-0002-3548-6026,99
https://openalex.org/A5045843995,Laura Edwards-Leeper,Pacific University Oregon,1,,99
https://openalex.org/A5047207239,Randall D. Ehrbar,Whitman-Walker Health,1,,99
https://openalex.org/A5021989279,Diane Ehrensaft,"University of California, San Francisco",1,https://orcid.org/0000-0003-2708-6310,99
https://openalex.org/A5064438410,Justus Eisfeld,Movisie,1,,99
https://openalex.org/A5018715243,Els Elaut,Ghent University Hospital,1,,99
https://openalex.org/A5091100791,Laura Erickson‐Schroth,Martin University,1,,99
https://openalex.org/A5108018579,Jamie Feldman,University of Minnesota,1,https://orcid.org/0000-0003-1059-1441,99
https://openalex.org/A5035690204,Alessandra D. Fisher,Azienda Ospedaliero-Universitaria Careggi,1,https://orcid.org/0000-0003-3446-5132,99
https://openalex.org/A5073632783,Maurice M. Garcia,Cedars-Sinai Medical Center,1,https://orcid.org/0000-0001-6165-1200,99
https://openalex.org/A5035842900,Luk Gijs,KU Leuven,1,https://orcid.org/0000-0001-9982-2490,99
https://openalex.org/A5033409136,S. E. Green,,1,,99
https://openalex.org/A5043868376,B. P. Hall,Duke Medical Center,1,,99
https://openalex.org/A5001385088,Teresa L. D. Hardy,MacEwan University,1,https://orcid.org/0000-0003-0768-6909,99
https://openalex.org/A5036244362,Michael S. Irwig,Harvard University,1,https://orcid.org/0000-0003-1231-1941,99
https://openalex.org/A5042133277,Laura A. Jacobs,,1,,99
https://openalex.org/A5078466369,Aron Janssen,Northwestern University,1,https://orcid.org/0000-0001-6919-7225,99
https://openalex.org/A5012666588,Katherine Johnson,RMIT University,1,https://orcid.org/0000-0001-7092-4426,99
https://openalex.org/A5022577325,Daniel Klink,Ghent University Hospital,1,,99
https://openalex.org/A5011290374,Baudewijntje P.C. Kreukels,Vrije Universiteit Amsterdam,1,https://orcid.org/0000-0002-9713-4835,99
https://openalex.org/A5034502283,Laura E. Kuper,The University of Texas Southwestern Medical Center,1,,99
https://openalex.org/A5113461251,Elizabeth Kvach,Denver Health Medical Center,1,,99
https://openalex.org/A5080166736,Matthew A. Malouf,,1,,99
https://openalex.org/A5069076917,Ren Massey,World Education,1,,99
https://openalex.org/A5065855183,Tom Mazur,"University at Buffalo, State University of New York",1,,99
https://openalex.org/A5019183604,Chris tine McLachlan,,1,,99
https://openalex.org/A5089771149,Shane D. Morrison,University of Washington Medical Center,1,https://orcid.org/0000-0003-3868-3532,99
https://openalex.org/A5050545924,Scott W. Mosser,Saint Francis Memorial Hospital,1,,99
https://openalex.org/A5033988790,Paula M. Neira,Office of Diversity and Inclusion,1,https://orcid.org/0000-0003-2320-0788,99
https://openalex.org/A5082749624,Ulrika Nygren,Karolinska Institutet,1,https://orcid.org/0000-0002-3409-8160,99
https://openalex.org/A5066002775,Jennifer Oates,La Trobe University,1,https://orcid.org/0000-0001-9340-938X,99
https://openalex.org/A5001501183,Juno Obedin‐Maliver,Stanford University,1,https://orcid.org/0000-0002-0945-2842,99
https://openalex.org/A5008558642,Georgios Pagkalos,424 General Military Hospital,1,,99
https://openalex.org/A5043664667,J. Patton,,1,,99
https://openalex.org/A5052362702,Nittaya Phanuphak,HIV Netherlands Australia Thailand Research Collaboration,1,https://orcid.org/0000-0002-0036-3165,99
https://openalex.org/A5056331605,Katherine Rachlin,,1,,99
https://openalex.org/A5114179585,T. Reed,,1,,99
https://openalex.org/A5073742958,G. Nic Rider,Corewell Health Blodgett Hospital,1,https://orcid.org/0000-0002-6730-5613,99
https://openalex.org/A5000938506,Jiska Ristori,Azienda Ospedaliero-Universitaria Careggi,1,https://orcid.org/0000-0001-8684-9643,99
https://openalex.org/A5028628269,Sally Robbins-Cherry,Nottingham Biomedical Research Centre,1,,99
https://openalex.org/A5049027933,Stephanie Roberts,Harvard University,1,https://orcid.org/0000-0002-2811-1322,99
https://openalex.org/A5048744749,Kenny A. Rodriguez‐Wallberg,Karolinska University Hospital,1,https://orcid.org/0000-0003-4378-6181,99
https://openalex.org/A5074742125,Stephen M. Rosenthal,"University of California, San Francisco",1,https://orcid.org/0000-0001-5027-1464,99
https://openalex.org/A5090085249,K. Sabir,,1,,99
https://openalex.org/A5030652147,Adam de la Zerda,Stanford University,1,https://orcid.org/0000-0002-5617-0194,1
https://openalex.org/A5012766019,Shan Xiang Wang,Stanford University,1,,1
https://openalex.org/A5006387896,Pierre Friedlingstein,University of Exeter,2,https://orcid.org/0000-0003-3309-4739,126
https://openalex.org/A5068717219,Matthew W. Jones,Tyndall Centre,2,https://orcid.org/0000-0003-3480-7980,126
https://openalex.org/A5056668241,Michael O’Sullivan,University of Exeter,2,https://orcid.org/0000-0002-6278-3392,126
https://openalex.org/A5048963628,Robbie M. Andrew,CICERO Center for International Climate Research,2,https://orcid.org/0000-0001-8590-6431,126
https://openalex.org/A5090846229,Dorothée C. E. Bakker,University of East Anglia,1,https://orcid.org/0000-0001-9234-5337,93
https://openalex.org/A5068651569,Judith Hauck,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,2,https://orcid.org/0000-0003-4723-9652,126
https://openalex.org/A5025145834,Corinne Le Quéré,Tyndall Centre,2,https://orcid.org/0000-0003-2319-0452,126
https://openalex.org/A5040159612,Glen P. Peters,CICERO Center for International Climate Research,2,https://orcid.org/0000-0001-7889-8568,126
https://openalex.org/A5071349296,Wouter Peters,Wageningen University & Research,2,https://orcid.org/0000-0001-8166-2070,126
https://openalex.org/A5054849631,Julia Pongratz,Max Planck Institute for Meteorology,3,https://orcid.org/0000-0003-0372-3960,135
https://openalex.org/A5063621337,Stephen Sitch,University of Exeter,2,https://orcid.org/0000-0003-1821-8561,126
https://openalex.org/A5055830218,Josep G. Canadell,CSIRO Oceans and Atmosphere,2,https://orcid.org/0000-0002-8788-3218,126
https://openalex.org/A5070378593,Philippe Ciais,CEA Paris-Saclay,2,https://orcid.org/0000-0001-8560-4943,126
https://openalex.org/A5075366947,Robert B. Jackson,Forest Institute,6,https://orcid.org/0000-0001-8846-7147,166
https://openalex.org/A5084284985,Simone R. Alin,NOAA Pacific Marine Environmental Laboratory,2,https://orcid.org/0000-0002-8283-1910,126
https://openalex.org/A5023233778,Peter Anthoni,Karlsruhe Institute of Technology,1,https://orcid.org/0000-0001-5459-6506,93
https://openalex.org/A5041217929,Nicholas R. Bates,Bermuda Institute of Ocean Sciences,3,https://orcid.org/0000-0002-0097-0336,147
https://openalex.org/A5061553294,Meike Becker,University of Bergen,2,https://orcid.org/0000-0001-7650-0923,126
https://openalex.org/A5042660117,Nicolas Bellouin,University of Reading,2,https://orcid.org/0000-0003-2109-9559,126
https://openalex.org/A5079839995,Laurent Bopp,Laboratoire de Météorologie Dynamique,2,https://orcid.org/0000-0003-4732-4953,126
https://openalex.org/A5065854498,Thi Tuyet Trang Chau,Centre National de la Recherche Scientifique,1,,93
https://openalex.org/A5003540571,Frédéric Chevallier,Centre National de la Recherche Scientifique,2,https://orcid.org/0000-0002-4327-3813,126
https://openalex.org/A5090015583,Louise Chini,"University of Maryland, College Park",2,https://orcid.org/0000-0002-9070-3505,126
https://openalex.org/A5019961641,Margot Cronin,Marine Institute,2,,126
https://openalex.org/A5059595633,Kim Currie,National Institute of Water and Atmospheric Research,1,https://orcid.org/0000-0003-4252-194X,93
https://openalex.org/A5071907317,Bertrand Decharme,Météo-France,1,https://orcid.org/0000-0002-8661-1464,93
https://openalex.org/A5036065369,Laique Djeutchouang,Council for Scientific and Industrial Research,1,https://orcid.org/0000-0001-7884-4586,93
https://openalex.org/A5067171639,Xinyu Dou,Tsinghua University,1,https://orcid.org/0000-0001-7783-6971,93
https://openalex.org/A5072589410,Wiley Evans,Tula Foundation,2,https://orcid.org/0000-0002-5450-0903,126
https://openalex.org/A5019328347,Richard A. Feely,NOAA Pacific Marine Environmental Laboratory,2,https://orcid.org/0000-0003-3245-3568,126
https://openalex.org/A5101440824,Liang Feng,National Centre for Earth Observation,1,https://orcid.org/0000-0002-4587-7020,93
https://openalex.org/A5062044999,Thomas Gasser,International Institute for Applied Systems Analysis,2,https://orcid.org/0000-0003-4882-2647,126
https://openalex.org/A5013373846,Dennis Gilfillan,North Carolina School of Science and Mathematics,1,https://orcid.org/0000-0002-4577-2130,93
https://openalex.org/A5007700132,Thanos Gkritzalis,Flanders Marine Institute,2,,126
https://openalex.org/A5015410865,Giacomo Grassi,Joint Research Centre,2,https://orcid.org/0000-0003-0650-0391,126
https://openalex.org/A5068433075,Luke Gregor,ETH Zurich,2,https://orcid.org/0000-0001-6071-1857,126
https://openalex.org/A5033288125,Nicolas Gruber,ETH Zurich,2,https://orcid.org/0000-0002-2085-2310,126
https://openalex.org/A5059174987,Özgür Gürses,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,2,https://orcid.org/0000-0002-0646-5760,126
https://openalex.org/A5011410890,Ian Harris,University of East Anglia,2,https://orcid.org/0000-0003-2037-9284,126
https://openalex.org/A5068449664,R. A. Houghton,Woodwell Climate Research Center,2,https://orcid.org/0000-0002-3298-7028,126
https://openalex.org/A5031682856,G. C. Hurtt,"University of Maryland, College Park",2,https://orcid.org/0000-0001-7278-202X,126
https://openalex.org/A5035779714,Yosuke Iida,Japan Meteorological Agency,2,https://orcid.org/0000-0001-5711-1375,126
https://openalex.org/A5039577948,Tatiana Ilyina,Max Planck Institute for Meteorology,2,https://orcid.org/0000-0002-3475-4842,126
https://openalex.org/A5084924297,Ingrid T. Luijkx,Wageningen University & Research,2,https://orcid.org/0000-0002-3990-6737,126
https://openalex.org/A5037913161,Atul K. Jain,University of Illinois Urbana-Champaign,2,https://orcid.org/0000-0002-4051-3228,126
https://openalex.org/A5082348563,S. D. M. Jones,University of Bergen,1,https://orcid.org/0000-0003-0522-9851,93
https://openalex.org/A5088787051,Etsushi Kato,Institute of Applied Energy,2,https://orcid.org/0000-0001-8814-804X,126
https://openalex.org/A5002798310,Daniel Kennedy,Climate and Global Dynamics Laboratory,2,https://orcid.org/0000-0001-9494-3509,126
https://openalex.org/A5048342524,Kees Klein Goldewijk,Utrecht University,3,https://orcid.org/0000-0003-2714-7507,143
https://openalex.org/A5049397551,Jürgen Knauer,CSIRO Oceans and Atmosphere,2,https://orcid.org/0000-0002-4947-7067,126
https://openalex.org/A5023599182,Jan Ivar Korsbakken,CICERO Center for International Climate Research,2,https://orcid.org/0000-0002-2939-9778,126
https://openalex.org/A5029064640,Arne Körtzinger,GEOMAR Helmholtz Centre for Ocean Research Kiel,1,https://orcid.org/0000-0002-8181-3593,93
https://openalex.org/A5091506350,Peter Landschützer,Max Planck Institute for Meteorology,2,https://orcid.org/0000-0002-7398-3293,126
https://openalex.org/A5082511641,Siv K. Lauvset,Bjerknes Centre for Climate Research,1,https://orcid.org/0000-0001-8498-4067,93
https://openalex.org/A5010061076,Nathalie Lefèvre,Sorbonne Université,2,https://orcid.org/0000-0002-1126-5528,126
https://openalex.org/A5022302673,Sebastian Lienert,Oeschger Centre for Climate Change Research,1,https://orcid.org/0000-0003-1740-918X,93
https://openalex.org/A5100396431,Junjie Liu,Jet Propulsion Laboratory,2,https://orcid.org/0000-0002-7184-6594,126
https://openalex.org/A5109442884,Gregg Marland,Appalachian State University,2,,126
https://openalex.org/A5039808333,Patrick C. McGuire,National Centre for Atmospheric Science,1,https://orcid.org/0000-0001-6592-4966,93
https://openalex.org/A5056831427,Joe R. Melton,Environment and Climate Change Canada,2,https://orcid.org/0000-0002-9414-064X,110
https://openalex.org/A5060423557,David R. Munro,National Oceanic and Atmospheric Administration,2,https://orcid.org/0000-0002-1373-7402,126
https://openalex.org/A5052087758,Julia E. M. S. Nabel,Max Planck Institute for Biogeochemistry,1,https://orcid.org/0000-0002-8122-5206,93
